,ID,metro_kremlin,house_kremlin,sq,floor,height,price,deposit,rooms,child,animal,euro,design,cosmetic,no_rem,area_code_skl,type_h_skl
4308,274570430,16.948,16.811,39.0,6,12,30000,30000,1.0,0,0,0,0,1,0,7.0,5.0
10793,274865194,12.515,14.395,39.0,2,14,30000,30000,1.0,1,0,0,0,1,0,1.0,4.0
9470,242628074,13.15,13.15,34.5,2,9,30000,30000,1.0,1,1,0,0,1,0,7.0,5.0
8551,274472817,8.929,11.672,34.7,8,12,30000,30000,1.0,1,1,0,0,1,0,5.0,5.0
17522,273899311,12.898,13.575,34.7,7,9,30000,30000,1.0,1,0,0,0,1,0,0.0,5.0
15972,273756271,16.795,16.831,34.0,1,5,30000,30000,1.0,1,0,0,0,1,0,5.0,5.0
9081,274584179,12.31,13.779,34.0,2,9,30000,30000,1.0,1,1,0,0,1,0,0.0,5.0
15078,273322662,14.849,19.359,34.0,8,17,30000,30000,1.0,1,0,0,0,1,0,9.0,3.0
14627,274864442,12.992,12.707,34.0,7,9,30000,15000,1.0,1,1,0,0,1,0,3.0,1.0
5629,231029574,16.257,16.257,17.0,3,9,30000,30000,1.0,1,0,1,0,0,0,3.0,4.0
16032,273361301,15.84,15.84,39.0,2,12,30000,30000,1.0,0,0,0,0,1,0,5.0,5.0
7749,208999216,15.291,14.157,39.0,5,14,30000,30000,1.0,1,1,0,0,1,0,4.0,5.0
4313,274774080,10.673,12.898,38.0,4,17,30000,30000,1.0,0,0,0,0,1,0,7.0,5.0
1495,274953994,11.602,10.72,29.4,4,5,30000,30000,1.0,1,1,0,0,1,0,3.0,4.0
10193,274814306,17.4,17.4,39.2,1,12,30000,30000,1.0,1,0,0,0,1,0,9.0,5.0
18139,274452915,20.432,19.52,39.0,12,22,30000,30000,1.0,1,0,0,0,1,0,7.0,1.0
18033,274726461,13.445,13.445,17.0,3,25,30000,30000,2.0,0,0,1,0,0,0,4.0,3.0
1289,274990340,10.673,10.673,18.0,2,5,30000,30000,2.0,1,0,1,0,0,0,7.0,1.0
13070,274972454,14.843,14.843,18.0,1,12,30000,30000,2.0,0,0,0,0,1,0,4.0,5.0
2163,274990162,3.487,3.487,52.0,15,17,30000,30000,2.0,1,0,0,0,1,0,3.0,5.0
19135,274842252,13.804,16.7,19.0,3,5,30000,30000,2.0,1,0,1,0,0,0,1.0,1.0
19224,274948795,16.33,17.555,38.0,13,17,30000,30000,1.0,1,0,0,0,1,0,1.0,5.0
16033,236841294,15.84,15.84,30.0,5,5,30000,10000,1.0,1,1,0,0,1,0,5.0,5.0
14797,216186464,15.84,15.84,32.0,4,9,30000,20000,1.0,1,0,0,0,1,0,5.0,5.0
3271,274698349,12.992,13.715,40.0,15,17,30000,30000,1.0,1,0,0,0,1,0,4.0,5.0
722,274800852,6.847,19.34,40.0,14,17,30000,30000,1.0,1,1,1,0,0,0,9.0,0.0
16775,274972282,20.51,19.709,40.0,14,14,30000,30000,1.0,1,0,0,0,1,0,8.0,5.0
18255,272644138,20.432,19.69,40.0,8,19,30000,16500,1.0,1,0,0,0,1,0,7.0,5.0
2437,258533180,15.351,15.351,40.0,5,17,30000,15000,1.0,0,0,0,0,1,0,9.0,5.0
2280,274712554,12.569,12.62,36.0,3,16,30000,30000,1.0,1,1,0,0,1,0,3.0,5.0
16957,274635752,15.98,15.285,32.0,1,9,30000,30000,1.0,1,0,0,0,0,1,9.0,5.0
15468,274646437,8.465,8.992,32.0,5,5,30000,30000,1.0,1,0,0,0,1,0,0.0,5.0
6932,274968237,17.137,15.783,29.0,4,9,30000,30000,1.0,0,0,0,0,1,0,8.0,5.0
16284,274868204,13.445,12.683,32.0,3,9,30000,30000,1.0,0,0,0,0,1,0,4.0,5.0
1621,204605449,10.477,10.914,32.0,1,5,30000,30000,1.0,1,0,0,0,1,0,3.0,5.0
18035,274986044,13.445,15.312,32.0,8,9,30000,30000,1.0,1,1,1,0,0,0,4.0,5.0
18874,274871855,12.569,17.533,38.0,3,14,30000,30000,1.0,0,0,1,0,0,0,0.0,5.0
12265,264617112,17.899,18.734,38.0,16,16,30000,15000,1.0,1,1,0,0,1,0,9.0,5.0
2205,274395608,12.569,13.972,54.0,5,5,30000,30000,3.0,1,1,0,0,1,0,3.0,0.0
4421,273104613,17.721,17.721,38.0,14,22,30000,30000,1.0,0,0,0,0,1,0,7.0,4.0
14208,236159248,12.969,12.488,38.0,16,17,30000,30000,1.0,1,1,0,0,1,0,3.0,5.0
8187,274144046,13.788,12.969,25.0,1,6,30000,30000,2.0,0,0,1,0,0,0,7.0,3.0
3327,274970263,14.843,13.87,32.0,2,14,30000,30000,1.0,0,0,0,0,1,0,4.0,4.0
2182,266029609,12.569,12.569,14.0,4,9,30000,33000,1.0,0,0,0,0,1,0,3.0,3.0
5567,274826930,12.969,12.969,17.0,9,9,30000,30000,2.0,0,0,1,0,0,0,3.0,3.0
15942,273687615,7.699,16.746,17.0,1,9,30000,30000,2.0,0,0,0,0,1,0,5.0,5.0
19160,274517168,11.789,11.789,12.0,1,9,30000,30000,1.0,0,0,0,0,0,0,1.0,5.0
18351,232487775,17.899,19.346,38.0,15,16,30000,30000,1.0,1,0,0,0,1,0,9.0,0.0
17577,239352314,12.898,13.567,39.0,5,14,30000,32000,1.0,1,0,0,0,1,0,0.0,4.0
17575,274845168,12.898,12.898,39.0,2,9,30000,30000,1.0,1,0,0,0,1,0,0.0,0.0
16337,273493783,13.445,12.842,39.0,6,16,30000,30000,1.0,1,0,0,0,1,0,4.0,5.0
4306,274974755,17.721,17.06,39.0,8,12,30000,25000,1.0,1,1,0,0,1,0,7.0,5.0
1413,274873108,10.673,10.751,32.0,3,5,30000,30000,1.0,0,0,0,0,1,0,7.0,4.0
17517,274764325,12.898,12.898,38.0,8,9,30000,30000,1.0,1,0,0,0,1,0,0.0,5.0
5566,273745204,12.969,12.969,15.0,2,9,30000,30000,1.0,1,1,1,0,0,0,3.0,3.0
16503,274160707,7.528,7.528,36.0,7,12,30000,30000,1.0,1,0,0,0,1,0,7.0,0.0
4316,274356380,14.002,17.037,36.0,12,16,30000,15000,1.0,1,1,0,0,1,0,7.0,5.0
2219,273852819,12.569,12.62,36.0,14,16,30000,30000,1.0,0,0,0,0,1,0,3.0,5.0
1286,273608911,10.673,10.673,36.0,4,9,30000,20000,1.0,0,0,0,0,1,0,7.0,1.0
1415,273999193,10.673,10.673,36.0,4,10,30000,20000,1.0,0,0,0,0,1,0,7.0,1.0
820,274975912,13.113,12.17,36.0,3,9,30000,15000,1.0,1,0,0,0,1,0,9.0,1.0
8972,183025924,9.894,9.894,36.0,8,12,30000,30000,1.0,1,1,0,0,1,0,9.0,4.0
18032,270578200,15.291,14.08,37.9,3,17,30000,30000,1.0,1,1,0,0,1,0,4.0,5.0
4310,272902603,13.15,13.15,35.0,3,16,30000,30000,1.0,1,1,0,0,1,0,7.0,5.0
4311,274837354,14.002,16.352,39.0,12,12,30000,30000,1.0,0,0,0,0,1,0,7.0,5.0
13023,274876082,16.496,14.79,39.0,1,12,30000,30000,1.0,0,0,0,0,1,0,4.0,5.0
3062,274934204,16.702,15.183,38.0,16,17,30000,30000,1.0,1,1,0,0,1,0,9.0,5.0
6376,274429834,12.969,16.827,20.0,9,33,30000,30000,1.0,1,0,0,0,0,0,3.0,3.0
9654,272529495,19.489,22.09,20.0,21,33,30000,30000,1.0,1,0,0,0,0,0,8.0,3.0
9920,274069376,13.445,14.024,20.0,3,16,30000,33000,2.0,0,0,0,0,1,0,4.0,3.0
6439,274976477,12.969,15.997,38.0,6,14,30000,10000,1.0,1,1,0,0,1,0,3.0,5.0
12675,274203764,20.777,20.339,22.0,22,23,30000,30000,2.0,0,0,1,0,0,0,1.0,3.0
19222,274397829,13.515,18.082,43.0,1,4,30000,30000,2.0,1,0,0,0,1,0,1.0,1.0
14036,274931654,9.108,12.973,33.0,6,8,30000,30000,1.0,1,1,0,0,1,0,0.0,1.0
14155,274807547,10.89,15.661,38.9,1,12,30000,30000,1.0,1,1,0,0,1,0,3.0,5.0
3010,266965227,17.4,15.183,38.0,2,17,30000,30000,1.0,0,0,0,0,1,0,9.0,5.0
18260,274311769,20.432,20.013,39.0,7,17,30000,30000,1.0,1,0,0,0,1,0,7.0,3.0
8330,274755895,11.164,10.27,39.0,5,17,30000,30000,1.0,0,0,0,0,1,0,8.0,5.0
15465,274823489,10.914,10.914,33.0,3,5,30000,30000,1.0,1,1,0,0,1,0,0.0,0.0
2215,235819981,12.569,13.531,35.0,2,5,30000,30000,1.0,1,1,0,0,1,0,3.0,5.0
5699,274792870,12.969,13.512,35.0,8,12,30000,30000,1.0,1,0,0,0,1,0,3.0,4.0
18873,274830519,11.177,17.798,40.0,9,24,30000,30000,1.0,1,0,0,0,1,0,0.0,5.0
1781,274826944,11.973,13.127,35.0,7,9,30000,15000,1.0,1,0,0,0,1,0,4.0,5.0
1248,274904384,13.703,13.703,40.0,16,25,30000,10000,2.0,1,1,1,0,0,0,7.0,4.0
10344,238287279,7.99,7.99,31.0,4,5,30000,30000,1.0,0,0,0,0,1,0,0.0,0.0
18405,273232570,6.24,4.315,31.0,3,5,30000,30000,1.0,1,0,0,0,1,0,9.0,1.0
18869,275001774,10.477,18.069,45.0,21,24,30000,30000,1.0,1,0,1,0,0,0,0.0,5.0
3688,267269206,8.242,8.242,35.0,6,12,30000,30000,1.0,1,1,0,0,1,0,0.0,0.0
17731,274743850,15.235,15.235,33.0,10,12,30000,30000,1.0,1,0,0,0,1,0,8.0,5.0
6874,272459883,17.304,17.245,33.0,3,9,30000,30000,1.0,0,0,0,0,1,0,8.0,5.0
14628,271926462,9.818,14.661,35.0,3,12,30000,30000,1.0,1,1,0,0,1,0,3.0,0.0
741,274613719,15.98,12.522,32.0,5,5,30000,30000,1.0,1,1,0,0,1,0,9.0,1.0
6872,273774837,17.137,17.16,33.0,4,9,30000,30000,1.0,0,0,0,0,1,0,8.0,5.0
15079,163638947,14.849,14.849,43.0,9,12,30000,20000,1.0,1,1,1,0,0,0,9.0,5.0
8478,274328282,10.94,10.94,35.0,10,12,30000,30000,1.0,0,0,0,0,1,0,8.0,4.0
18066,274935874,15.291,15.111,45.0,5,14,30000,30000,2.0,0,0,0,0,1,0,4.0,5.0
13013,272982799,7.772,14.79,45.0,10,12,30000,30000,1.0,1,1,0,0,1,0,4.0,5.0
1308,273967416,10.673,10.673,31.7,4,5,30000,30000,1.0,0,0,0,0,1,0,7.0,4.0
18036,274009557,15.291,14.597,32.0,6,9,30000,30000,1.0,1,0,0,0,1,0,4.0,1.0
6875,274914625,17.137,18.322,32.0,8,9,30000,30000,1.0,0,0,0,0,1,0,8.0,4.0
5746,273535734,6.155,5.341,32.0,1,3,30000,30000,1.0,0,0,0,0,1,0,6.0,4.0
9468,274794210,13.15,13.871,33.0,9,9,30000,30000,1.0,1,0,0,0,1,0,7.0,5.0
12133,272812321,14.843,13.892,40.4,4,5,30000,30000,2.0,1,1,0,0,1,0,3.0,1.0
6378,273035280,16.496,16.898,40.3,6,9,30000,30000,2.0,1,0,0,0,1,0,3.0,1.0
1973,235501726,14.322,13.816,40.0,12,14,30000,15000,1.0,0,0,0,0,1,0,5.0,5.0
7143,274673164,13.722,13.722,36.0,7,12,30000,30000,1.0,1,1,0,0,1,0,8.0,5.0
16868,274754383,20.51,15.816,36.0,3,9,30000,30000,1.0,1,1,0,0,1,0,9.0,4.0
19162,273384212,12.569,26.907,36.0,9,17,30000,30000,1.0,0,1,0,0,1,0,1.0,5.0
18163,155501975,20.432,20.737,33.0,11,17,30000,30000,1.0,0,0,0,0,1,0,7.0,5.0
9469,274267137,11.794,10.586,33.0,2,9,30000,30000,1.0,1,1,0,0,1,0,0.0,5.0
8183,274985435,13.788,13.788,40.0,10,14,30000,30000,1.0,1,0,0,0,1,0,7.0,5.0
5090,274891679,13.113,13.113,35.0,5,9,30000,30000,1.0,1,1,0,0,1,0,9.0,0.0
3328,274675190,11.973,13.104,35.0,12,16,30000,30000,1.0,1,0,0,0,1,0,4.0,5.0
1883,274409652,11.973,13.152,35.0,5,16,30000,10000,1.0,1,0,0,0,1,0,4.0,5.0
1247,274217696,12.651,12.339,38.0,6,9,30000,30000,1.0,1,1,0,0,1,0,7.0,5.0
7941,274826429,6.906,8.985,38.0,2,5,30000,30000,1.0,1,1,0,0,0,1,9.0,1.0
10117,274641048,17.4,17.594,39.0,2,12,30000,30000,1.0,1,1,0,0,0,0,9.0,5.0
5766,274993475,5.833,6.055,26.0,5,9,30000,30000,1.0,0,0,1,0,0,0,7.0,4.0
1494,273879797,11.602,11.381,40.0,1,9,30000,30000,1.0,0,0,0,0,1,0,3.0,1.0
3198,260983889,12.992,13.779,38.0,1,14,30000,30000,1.0,1,1,0,0,1,0,0.0,3.0
5002,259226586,7.528,7.528,38.0,4,14,30000,30000,1.0,0,0,0,0,1,0,7.0,5.0
4420,273034070,16.948,13.449,35.0,1,12,30000,30000,1.0,1,0,1,0,0,0,7.0,5.0
4426,222338404,16.105,12.626,33.0,1,5,30000,29000,1.0,1,1,0,0,1,0,7.0,3.0
16338,274890816,11.822,11.822,43.0,5,12,30000,25000,2.0,0,0,0,0,1,0,4.0,5.0
12713,274018659,20.777,29.327,43.0,1,17,30000,30000,1.0,1,1,0,0,1,0,1.0,5.0
13796,273958042,15.351,15.351,35.0,10,12,30000,30000,1.0,1,1,0,0,1,0,9.0,5.0
13144,274966836,8.752,8.289,35.0,5,9,30000,30000,1.0,1,0,0,0,1,0,7.0,5.0
16096,267353455,16.795,16.967,33.0,7,9,30000,30000,1.0,1,1,0,0,1,0,5.0,5.0
1705,274943872,15.351,15.351,33.0,2,9,30000,30000,1.0,1,1,0,0,1,0,9.0,4.0
7058,273442409,13.722,13.722,33.0,7,9,30000,30000,1.0,0,0,0,0,1,0,8.0,5.0
15467,274216280,8.465,9.198,33.0,3,5,30000,15000,2.0,1,1,1,0,0,0,0.0,4.0
8990,274500133,13.703,13.703,33.0,1,5,30000,30000,1.0,0,0,0,0,1,0,9.0,4.0
6362,274754473,12.969,16.369,31.0,6,9,30000,30000,1.0,0,1,0,0,1,0,4.0,1.0
16674,274763760,6.499,8.312,31.0,8,8,30000,30000,1.0,0,0,0,0,1,0,4.0,1.0
14035,273821490,13.184,11.029,36.0,2,4,30000,30000,1.0,1,1,0,0,0,0,0.0,1.0
16335,274490365,13.445,13.445,36.0,3,12,30000,30000,1.0,1,0,0,0,1,0,4.0,4.0
15976,200832963,16.795,17.796,36.1,4,16,30000,30000,1.0,1,0,0,0,1,0,5.0,5.0
13071,274879164,14.843,15.809,35.0,2,12,30000,30000,1.0,1,1,0,0,1,0,4.0,5.0
12678,273796625,20.777,20.572,35.0,2,16,30000,35000,1.0,1,1,0,0,1,0,1.0,5.0
12192,274868851,19.644,19.644,33.0,3,9,30000,28000,1.0,1,1,0,0,1,0,9.0,5.0
1880,274100542,11.973,12.603,33.0,13,17,30000,30000,1.0,0,0,0,0,1,0,4.0,5.0
1307,274391820,10.673,10.074,33.0,3,9,30000,30000,1.0,0,0,0,0,1,0,7.0,5.0
13568,275006443,10.883,10.037,35.0,7,12,30000,30000,1.0,1,1,0,0,1,0,1.0,5.0
15975,192839815,16.795,17.069,40.0,6,9,30000,30000,1.0,0,0,0,0,1,0,5.0,5.0
6876,274872514,17.304,16.952,40.0,9,9,30000,15000,1.0,0,0,0,0,1,0,8.0,4.0
6438,274397682,16.496,16.91,40.0,10,16,30000,30000,1.0,1,1,1,0,0,0,3.0,5.0
6873,271174333,17.304,16.841,40.0,21,22,30000,30000,1.0,1,0,0,0,1,0,8.0,5.0
827,271478613,16.702,15.665,39.0,5,14,30000,2000,1.0,1,0,0,0,1,0,9.0,5.0
15081,274948444,14.849,14.849,35.0,3,12,30000,30000,1.0,1,1,0,0,1,0,9.0,4.0
10288,273859215,7.99,8.221,35.0,7,12,30000,30000,1.0,0,0,0,0,1,0,0.0,0.0
7140,272948339,13.722,14.285,33.0,2,9,30000,30000,1.0,0,0,0,0,1,0,8.0,5.0
16387,268071121,13.445,11.423,32.7,2,9,30000,30000,1.0,1,0,0,0,1,0,7.0,5.0
9402,274445682,3.904,3.904,32.6,5,9,30000,30000,1.0,1,0,1,0,0,0,0.0,5.0
18307,274921165,20.432,19.252,33.0,1,9,30000,30000,1.0,0,0,0,0,0,0,9.0,5.0
16285,274912107,13.445,13.744,33.0,1,5,30000,30000,1.0,1,1,0,0,1,0,4.0,1.0
17518,192074160,12.898,13.526,40.0,4,22,30000,30000,1.0,1,1,0,0,1,0,0.0,0.0
15897,274663776,8.242,6.351,48.0,1,8,30000,30000,1.0,1,1,0,0,1,0,9.0,1.0
17154,274662451,2.44,11.65,48.0,2,5,30000,30000,1.0,1,1,0,0,1,0,0.0,1.0
1496,274353663,11.535,10.723,38.0,4,9,30000,20000,1.0,1,0,0,0,1,0,3.0,5.0
18037,274254076,15.291,15.722,33.0,2,9,30000,32000,1.0,1,1,0,0,1,0,4.0,5.0
16421,238600692,11.794,10.932,33.0,5,5,30000,30000,1.0,1,0,0,0,1,0,7.0,1.0
3145,274994555,12.992,14.604,50.0,4,9,30000,30000,2.0,1,1,0,0,1,0,0.0,5.0
18257,274590282,20.432,20.977,60.0,3,25,30000,30000,2.0,0,0,0,0,0,1,7.0,3.0
2279,274736536,12.569,13.185,35.0,1,5,30000,30000,1.0,0,0,0,0,1,0,3.0,5.0
1314,274550434,10.93,11.441,36.0,11,12,30000,30000,1.0,0,0,0,0,1,0,7.0,5.0
16196,274504412,7.94,8.085,32.0,9,9,30000,30000,1.0,0,0,0,0,1,0,3.0,5.0
825,274842290,16.715,16.342,39.0,12,12,30000,30000,1.0,1,1,0,0,1,0,9.0,5.0
1878,274627285,11.973,16.325,39.0,5,12,30000,30000,1.0,1,0,0,0,1,0,4.0,5.0
4425,258886125,16.105,15.862,38.0,10,10,30000,30000,1.0,1,1,0,0,1,0,7.0,5.0
14798,273148799,15.84,14.678,39.0,4,4,30000,30000,1.0,1,0,1,0,0,0,5.0,1.0
3092,188021464,16.651,15.617,33.0,5,9,30000,30000,1.0,1,0,0,0,1,0,9.0,5.0
18175,274655554,20.432,20.437,39.0,12,17,30000,30000,1.0,1,1,1,0,0,0,7.0,5.0
13758,266634766,8.348,15.325,39.0,2,22,30000,30000,1.0,0,0,0,0,1,0,9.0,5.0
10345,274826469,7.99,8.452,25.0,1,12,30000,25000,2.0,1,1,1,0,0,0,0.0,0.0
12191,274938434,15.98,15.98,39.0,11,12,30000,30000,1.0,0,0,0,0,1,0,9.0,5.0
12267,273802470,17.899,17.899,38.0,3,16,30000,30000,1.0,0,0,0,0,1,0,9.0,5.0
19143,274589077,13.515,17.826,38.0,16,17,30000,15000,1.0,1,1,1,0,0,0,1.0,5.0
1089,274832566,13.703,13.976,38.0,4,12,30000,30000,1.0,0,0,1,0,0,0,7.0,5.0
9656,274683692,23.881,24.799,38.0,10,10,30000,30000,1.0,0,0,0,0,1,0,8.0,5.0
12585,274947175,12.31,13.219,38.0,4,5,30000,30000,1.0,0,1,0,0,1,0,0.0,5.0
16777,274613981,20.51,20.29,39.0,13,14,30000,30000,1.0,1,1,0,0,1,0,8.0,5.0
6355,267129076,16.257,16.827,21.0,5,23,30000,34000,2.0,0,0,1,0,0,0,3.0,4.0
18106,274933040,15.291,15.291,38.0,3,17,30000,30000,1.0,1,1,0,0,1,0,4.0,5.0
824,274902643,13.113,15.856,38.0,6,17,30000,30000,1.0,1,0,0,0,1,0,9.0,5.0
16275,274191217,6.881,13.234,38.0,10,16,30000,30000,1.0,1,1,0,0,1,0,4.0,0.0
15943,274739422,8.242,8.242,36.0,1,12,30000,30000,1.0,1,1,0,0,1,0,5.0,0.0
14162,268669337,12.31,15.85,36.0,1,12,30000,30000,1.0,1,1,0,0,1,0,3.0,5.0
17211,274498695,12.898,11.929,36.0,10,12,30000,15000,1.0,1,0,0,0,1,0,0.0,0.0
14164,271716320,10.89,14.632,32.0,8,17,30000,15000,1.0,1,1,0,0,1,0,3.0,5.0
13231,274151048,8.752,10.059,45.0,9,9,30000,15000,2.0,0,0,0,0,1,0,7.0,0.0
9466,228726454,12.898,12.898,33.0,6,9,30000,30000,1.0,0,0,0,0,1,0,7.0,5.0
13701,273599253,9.384,9.359,32.0,5,9,30000,30000,1.0,1,0,0,0,1,0,1.0,1.0
18069,194149996,15.291,14.597,31.0,6,9,30000,30000,1.0,0,0,0,0,1,0,4.0,1.0
17493,273996376,3.074,13.771,31.5,6,12,30000,30000,1.0,0,0,0,0,1,0,0.0,0.0
12642,273571485,12.31,12.31,36.0,6,12,30000,30000,1.0,0,1,0,0,1,0,0.0,1.0
5029,274062387,14.849,13.528,31.6,3,5,30000,30000,1.0,1,0,0,0,1,0,9.0,0.0
3626,247348065,8.465,8.465,31.5,1,9,30000,30000,1.0,1,0,0,0,1,0,0.0,0.0
1311,274697586,10.673,10.426,39.0,10,14,30000,30000,1.0,1,1,0,0,1,0,7.0,5.0
15469,271766051,10.914,10.914,35.0,4,5,30000,30000,1.0,1,1,0,0,1,0,0.0,0.0
12618,273688854,12.31,12.975,35.0,8,14,30000,30000,1.0,0,0,0,0,0,0,0.0,4.0
6245,256403575,11.822,11.238,32.0,2,8,30000,30000,1.0,0,0,1,0,0,0,4.0,1.0
14172,274731720,12.969,12.969,33.0,5,9,30000,15000,1.0,1,0,0,0,1,0,3.0,5.0
18169,264339555,20.432,20.432,32.0,10,14,30000,30000,1.0,1,0,0,0,1,0,7.0,5.0
16881,274634291,15.98,15.98,32.0,7,9,30000,60000,1.0,1,1,0,0,0,0,9.0,5.0
8314,274864825,10.393,10.119,32.0,3,5,30000,30000,1.0,1,0,0,0,1,0,8.0,5.0
16776,274945768,20.51,20.708,36.0,9,17,30000,15000,1.0,1,1,0,0,1,0,8.0,5.0
5767,274751971,6.155,4.363,36.0,11,11,30000,30000,1.0,1,0,0,0,1,0,6.0,1.0
8976,274806059,16.881,16.881,32.0,12,12,30000,30000,1.0,1,1,0,0,1,0,9.0,4.0
14125,274757676,12.992,12.882,32.0,9,9,30000,20000,1.0,0,0,0,0,1,0,0.0,4.0
2367,274798171,15.351,12.522,32.0,5,5,30000,30000,1.0,1,0,0,0,1,0,9.0,1.0
18031,274644124,13.445,13.445,20.0,2,25,30000,30000,2.0,0,0,1,0,0,0,4.0,3.0
6734,222751151,13.192,13.192,38.0,1,16,30000,30000,1.0,1,1,0,0,1,0,1.0,5.0
18176,271251519,20.432,20.432,35.0,3,20,30000,30000,1.0,1,0,1,0,0,0,7.0,5.0
578,274841844,8.7,8.7,44.0,6,12,30000,30000,2.0,0,0,0,0,1,0,9.0,5.0
18168,274900763,20.432,20.432,32.0,21,22,30000,30000,1.0,1,0,0,0,1,0,7.0,3.0
18034,274552475,13.445,13.677,32.0,4,9,30000,30000,1.0,0,0,1,0,0,0,4.0,0.0
1242,273388536,12.651,12.244,20.0,3,25,30000,30000,2.0,0,0,0,0,1,0,7.0,4.0
11997,274839564,6.48,5.311,20.0,1,4,30000,33000,1.0,0,1,1,0,0,0,6.0,0.0
1071,274979113,13.703,13.703,20.0,13,16,30000,30000,2.0,0,1,1,0,0,0,7.0,4.0
1244,274897766,12.651,12.651,20.0,13,25,30000,30000,2.0,1,1,1,0,0,0,7.0,4.0
2878,260246681,9.384,10.444,38.0,5,9,30000,30000,1.0,0,0,0,0,1,0,1.0,5.0
18161,274790106,20.432,19.602,40.0,8,17,29999,29999,1.0,1,1,0,0,1,0,7.0,3.0
197,273907511,16.257,20.767,41.0,10,17,29999,29999,1.0,1,1,0,0,1,0,3.0,5.0
9080,268414673,10.914,12.15,15.0,1,12,29999,29999,2.0,0,1,0,1,0,0,0.0,1.0
13012,274755454,5.947,16.094,32.0,6,9,29990,30000,1.0,1,1,0,0,1,0,4.0,5.0
1305,274945968,10.93,10.224,16.0,3,5,29990,15000,2.0,1,0,1,0,0,0,7.0,1.0
12106,199096823,8.735,15.101,39.0,6,22,29990,29990,1.0,1,0,0,0,1,0,4.0,5.0
16808,259531532,20.51,19.709,42.0,13,14,29900,30000,1.0,1,0,0,0,1,0,8.0,5.0
14033,263694718,13.184,11.294,33.0,1,8,29800,30000,1.0,1,0,1,0,0,0,0.0,1.0
13795,268707138,16.715,15.818,38.0,12,17,29500,29500,1.0,1,0,0,0,1,0,9.0,5.0
13110,228297788,16.496,16.234,35.0,1,12,29500,32000,1.0,1,0,0,0,1,0,4.0,5.0
4418,273347546,16.01,16.01,33.0,5,9,29000,29000,1.0,0,0,0,0,1,0,7.0,5.0
6374,274881224,16.496,16.166,38.0,12,17,29000,29000,1.0,1,0,0,0,0,0,3.0,1.0
7813,273695051,15.291,16.192,36.0,5,16,29000,29000,1.0,1,0,0,0,1,0,4.0,5.0
15896,274633980,5.189,8.039,38.0,1,12,29000,29000,1.0,1,1,0,0,1,0,8.0,1.0
13021,274356878,7.772,7.772,38.0,2,12,29000,29000,1.0,0,0,0,0,1,0,4.0,5.0
6518,274867893,12.969,16.166,38.0,12,17,29000,29000,1.0,1,1,0,0,1,0,3.0,3.0
13189,185424743,8.752,26.761,33.0,3,4,29000,29000,1.0,0,0,0,0,1,0,7.0,1.0
18029,274829906,13.445,15.469,36.0,11,14,29000,14500,1.0,1,0,0,0,1,0,4.0,0.0
1304,269025632,10.673,10.673,32.0,5,12,29000,29000,1.0,1,1,0,0,1,0,7.0,5.0
12572,274665869,1.315,13.291,36.0,4,9,29000,15000,2.0,1,0,0,0,1,0,0.0,1.0
1407,260092825,10.673,12.21,35.0,4,9,29000,29000,1.0,1,0,0,0,1,0,7.0,0.0
1702,273549891,16.702,16.451,33.0,5,9,29000,29000,1.0,1,1,0,0,1,0,9.0,5.0
4419,273973713,17.721,17.721,39.0,14,22,29000,29000,1.0,1,0,0,0,1,0,7.0,4.0
227,256834307,16.671,16.671,35.0,7,18,29000,29000,1.0,1,0,1,0,0,0,3.0,4.0
12712,274845571,20.777,20.674,40.0,12,22,29000,29000,1.0,1,1,0,0,1,0,1.0,5.0
3285,153315424,13.445,13.573,36.0,4,14,29000,30000,1.0,0,0,0,0,1,0,4.0,5.0
4257,274622898,13.445,15.855,36.0,7,10,29000,29000,1.0,0,0,0,0,1,0,7.0,5.0
9866,274982082,8.909,14.252,39.0,3,16,29000,29000,1.0,0,0,0,0,1,0,4.0,5.0
13188,272679813,8.752,7.705,13.0,5,5,29000,14500,2.0,1,0,1,0,0,0,7.0,1.0
1288,274102020,10.673,10.673,16.5,3,5,29000,29000,2.0,1,0,1,0,0,0,7.0,1.0
9464,274384864,15.582,11.652,16.0,3,6,29000,29000,1.0,0,1,1,0,0,0,7.0,1.0
9399,275001255,4.999,11.652,17.0,6,6,29000,29000,1.0,1,0,1,0,0,0,7.0,1.0
12674,274928230,12.31,20.432,35.0,8,14,29000,29000,1.0,0,0,0,0,1,0,1.0,5.0
5085,274851462,14.849,13.328,34.0,5,5,29000,29000,1.0,0,0,0,0,1,0,9.0,5.0
7746,215568322,15.291,15.062,34.0,4,9,29000,29000,1.0,0,0,0,0,1,0,4.0,4.0
5001,271981524,9.764,11.924,34.0,1,9,29000,10000,1.0,1,1,0,0,1,0,7.0,5.0
3325,158400890,14.843,13.992,37.0,4,16,29000,29000,1.0,1,0,0,0,1,0,4.0,5.0
1137,258967411,11.252,15.009,29.0,3,9,29000,29000,2.0,1,0,1,0,0,0,7.0,1.0
13020,274000681,7.772,16.2,33.0,8,9,29000,29000,1.0,0,0,0,0,0,0,4.0,5.0
4564,274974624,15.029,15.029,35.0,4,9,29000,15000,1.0,1,1,0,0,1,0,3.0,4.0
2493,207135775,10.585,9.921,33.0,5,9,29000,29000,1.0,1,0,0,0,1,0,4.0,5.0
